ts,src_ip,src_port,dst_ip,dst_port,proto,duration,src_bytes,dst_bytes,type,label
1600000341,192.168.1.64,13277,10.0.0.6,502,tcp,0.0374,990,628,normal,0
1600000412,192.168.1.189,60364,10.0.0.9,502,tcp,0.8495,2979,1043,normal,0
1600000916,192.168.1.150,29274,10.0.0.6,80,tcp,0.6858,1719,766,normal,0
1600000966,192.168.1.82,2216,10.0.0.1,80,tcp,1.465,21252,28603,ddos,1
1600000832,192.168.1.12,21665,10.0.0.4,1883,tcp,1.1754,11149,14923,password,1
1600000331,192.168.1.100,1054,10.0.0.2,1883,tcp,1.9347,17762,27659,ddos,1
1600000993,192.168.1.34,15129,10.0.0.6,8883,tcp,0.076,4079,336,normal,0
1600000456,192.168.1.87,55020,10.0.0.2,80,tcp,0.057,2039,679,normal,0
1600000149,192.168.1.107,42047,10.0.0.1,80,tcp,1.0095,1215,2088,normal,0
1600000934,192.168.1.111,62579,10.0.0.3,80,tcp,1.3943,1515,1710,normal,0
1600000999,192.168.1.87,56050,10.0.0.7,8883,tcp,0.8062,1692,1179,normal,0
1600000785,192.168.1.23,31402,10.0.0.2,80,tcp,0.625,381,223,normal,0
1600000801,192.168.1.50,13475,10.0.0.1,502,tcp,1.2938,81966,22896,password,1
1600000925,192.168.1.73,13145,10.0.0.8,1883,tcp,1.9217,76736,21180,backdoor,1
1600000688,192.168.1.182,54261,10.0.0.6,80,tcp,0.1026,2745,2418,normal,0
1600000098,192.168.1.68,26958,10.0.0.1,502,tcp,0.1708,2352,620,normal,0
1600000715,192.168.1.36,47533,10.0.0.1,1883,tcp,1.6876,857,85,normal,0
1600000726,192.168.1.66,15770,10.0.0.3,1883,tcp,0.2079,86204,68401,ddos,1
1600000802,192.168.1.101,59092,10.0.0.6,502,tcp,1.764,65680,53652,ddos,1
1600000699,192.168.1.166,55641,10.0.0.8,1883,tcp,0.4287,2258,1891,normal,0
1600000007,192.168.1.105,12108,10.0.0.7,8883,tcp,0.1737,1069,1223,normal,0
1600000146,192.168.1.197,12211,10.0.0.7,80,tcp,1.1457,2482,1934,normal,0
1600000680,192.168.1.117,38462,10.0.0.8,80,tcp,1.8179,40386,35725,backdoor,1
1600000406,192.168.1.31,30885,10.0.0.6,8883,tcp,0.2772,2199,1700,normal,0
1600000131,192.168.1.106,22855,10.0.0.4,502,tcp,1.2588,26556,14550,ddos,1
1600000563,192.168.1.186,15711,10.0.0.5,502,tcp,1.8109,56333,16095,backdoor,1
1600000070,192.168.1.186,2888,10.0.0.9,502,tcp,1.0584,1548,253,normal,0
1600000965,192.168.1.105,57795,10.0.0.1,8883,tcp,0.2098,1727,1073,normal,0
1600000266,192.168.1.76,34521,10.0.0.1,80,tcp,0.3179,1596,2145,normal,0
1600000978,192.168.1.21,63296,10.0.0.2,8883,tcp,0.5864,32691,33734,ddos,1
1600000477,192.168.1.192,49321,10.0.0.7,502,tcp,0.478,274,520,normal,0
1600000158,192.168.1.124,13616,10.0.0.4,502,tcp,0.0603,56010,35759,ddos,1
1600000885,192.168.1.94,59311,10.0.0.3,80,tcp,0.0026,1138,267,normal,0
1600000203,192.168.1.32,46291,10.0.0.3,80,tcp,0.3224,498,604,normal,0
1600000489,192.168.1.192,4484,10.0.0.6,8883,tcp,1.0192,1867,2654,normal,0
1600000369,192.168.1.28,4835,10.0.0.8,80,tcp,0.6027,14929,7074,backdoor,1
1600000617,192.168.1.138,53044,10.0.0.6,80,tcp,0.4051,2170,407,normal,0
1600000997,192.168.1.82,61613,10.0.0.3,502,tcp,0.0132,950,202,normal,0
1600000285,192.168.1.29,48042,10.0.0.8,1883,tcp,0.2168,1381,2222,normal,0
1600000282,192.168.1.181,38509,10.0.0.9,80,tcp,0.3019,816,722,normal,0
1600000965,192.168.1.24,50372,10.0.0.1,80,tcp,0.3269,22098,37546,password,1
1600000636,192.168.1.181,1178,10.0.0.8,8883,tcp,0.1006,1013,1074,normal,0
1600000493,192.168.1.170,37898,10.0.0.7,1883,tcp,0.3782,636,250,normal,0
1600000096,192.168.1.68,38062,10.0.0.4,8883,tcp,0.6117,778,672,normal,0
1600000044,192.168.1.48,3219,10.0.0.7,8883,tcp,0.6964,1395,784,normal,0
1600000614,192.168.1.134,20344,10.0.0.9,80,tcp,1.2191,170,509,normal,0
1600000246,192.168.1.107,8529,10.0.0.7,80,tcp,0.3273,1848,368,normal,0
1600000803,192.168.1.39,49443,10.0.0.7,80,tcp,0.3921,1093,417,normal,0
1600000895,192.168.1.62,22444,10.0.0.1,502,tcp,0.6757,66344,21993,scanning,1
1600000091,192.168.1.59,22863,10.0.0.8,80,tcp,0.6063,2460,1365,normal,0
1600000313,192.168.1.113,6516,10.0.0.2,8883,tcp,1.8385,47346,58615,backdoor,1
1600000979,192.168.1.125,58076,10.0.0.3,8883,tcp,1.5174,25470,28700,password,1
1600000565,192.168.1.92,3694,10.0.0.6,80,tcp,0.3266,1345,911,normal,0
1600000500,192.168.1.101,60314,10.0.0.1,1883,tcp,1.383,69774,49862,backdoor,1
1600000541,192.168.1.20,50738,10.0.0.4,8883,tcp,0.0342,1589,572,normal,0
1600000963,192.168.1.194,23007,10.0.0.4,502,tcp,0.0555,1956,1871,normal,0
1600000689,192.168.1.180,22908,10.0.0.3,8883,tcp,1.3321,2371,1898,normal,0
1600000477,192.168.1.76,46447,10.0.0.9,8883,tcp,1.3947,4181,2788,normal,0
1600000000,192.168.1.133,13644,10.0.0.8,80,tcp,0.4608,1294,1462,normal,0
1600000581,192.168.1.82,26700,10.0.0.2,1883,tcp,0.9358,111936,57079,ddos,1
1600000600,192.168.1.152,39860,10.0.0.8,1883,tcp,0.3469,1235,609,normal,0
1600000614,192.168.1.123,36208,10.0.0.6,8883,tcp,0.4411,3245,1791,normal,0
1600000943,192.168.1.184,45143,10.0.0.9,80,tcp,0.1616,3080,1799,normal,0
1600000782,192.168.1.63,32085,10.0.0.8,502,tcp,0.2739,174,247,normal,0
1600000736,192.168.1.118,7441,10.0.0.1,8883,tcp,1.256,547,1866,normal,0
1600000755,192.168.1.32,44525,10.0.0.4,1883,tcp,1.3796,1134,742,normal,0
1600000620,192.168.1.59,50244,10.0.0.6,80,tcp,0.4956,3529,1406,normal,0
1600000661,192.168.1.13,23362,10.0.0.2,80,tcp,0.1375,96112,36951,backdoor,1
1600000806,192.168.1.101,55053,10.0.0.2,1883,tcp,0.5801,963,649,normal,0
1600000765,192.168.1.26,44239,10.0.0.5,502,tcp,0.0538,1311,1690,normal,0
1600000725,192.168.1.135,22074,10.0.0.4,80,tcp,0.0868,52923,13881,scanning,1
1600000266,192.168.1.112,57522,10.0.0.5,8883,tcp,0.6753,1462,377,normal,0
1600000576,192.168.1.190,4991,10.0.0.4,8883,tcp,0.302,2206,2039,normal,0
1600000236,192.168.1.80,8727,10.0.0.7,80,tcp,0.2781,1271,344,normal,0
1600000594,192.168.1.23,8941,10.0.0.3,502,tcp,1.3438,48388,72222,scanning,1
1600000436,192.168.1.54,26512,10.0.0.6,80,tcp,0.9413,2254,930,normal,0
1600000277,192.168.1.14,64260,10.0.0.8,80,tcp,1.9511,26850,39668,ddos,1
1600000656,192.168.1.75,47610,10.0.0.2,80,tcp,0.246,1564,2376,normal,0
1600000331,192.168.1.124,12908,10.0.0.3,8883,tcp,0.9102,1335,413,normal,0
1600000478,192.168.1.20,59657,10.0.0.9,502,tcp,0.3052,4419,963,normal,0
1600000248,192.168.1.107,34282,10.0.0.8,1883,tcp,0.1987,842,2298,normal,0
1600000257,192.168.1.21,11071,10.0.0.5,8883,tcp,0.6391,4236,1864,normal,0
1600000485,192.168.1.137,1130,10.0.0.3,8883,tcp,0.134,894,583,normal,0
1600000623,192.168.1.143,58921,10.0.0.5,8883,tcp,0.4167,3115,3247,normal,0
1600000594,192.168.1.34,13442,10.0.0.1,80,tcp,0.2977,30148,34467,password,1
1600000914,192.168.1.53,22090,10.0.0.4,80,tcp,2.4194,2501,1058,normal,0
1600000790,192.168.1.83,20160,10.0.0.5,502,tcp,0.3923,718,457,normal,0
1600000002,192.168.1.177,13420,10.0.0.6,8883,tcp,0.4801,545,848,normal,0
1600000461,192.168.1.135,32977,10.0.0.9,1883,tcp,0.7622,86398,74486,scanning,1
1600000422,192.168.1.189,31647,10.0.0.1,502,tcp,0.0829,1347,1272,normal,0
1600000833,192.168.1.163,65381,10.0.0.9,8883,tcp,0.4059,2486,1337,normal,0
1600000854,192.168.1.35,13128,10.0.0.7,1883,tcp,1.6857,106442,14533,backdoor,1
1600000818,192.168.1.40,38277,10.0.0.1,502,tcp,0.4051,2515,1426,normal,0
1600000799,192.168.1.148,2432,10.0.0.4,8883,tcp,1.2627,1294,741,normal,0
1600000131,192.168.1.27,22769,10.0.0.9,8883,tcp,0.2938,1290,2030,normal,0
1600000357,192.168.1.122,58128,10.0.0.5,502,tcp,0.2557,1493,3224,normal,0
1600000018,192.168.1.40,9558,10.0.0.4,80,tcp,0.1347,1663,1877,normal,0
1600000803,192.168.1.153,31680,10.0.0.3,1883,tcp,0.0355,2760,348,normal,0
1600000473,192.168.1.156,31796,10.0.0.4,80,tcp,0.3879,731,1337,normal,0
1600000382,192.168.1.119,23242,10.0.0.9,502,tcp,0.4379,17904,12854,backdoor,1
1600000087,192.168.1.59,62912,10.0.0.9,502,tcp,0.4183,940,464,normal,0
1600000259,192.168.1.198,62264,10.0.0.8,80,tcp,0.4111,984,212,normal,0
1600000195,192.168.1.164,49331,10.0.0.7,502,tcp,1.7146,437,1468,normal,0
1600000227,192.168.1.104,34574,10.0.0.2,80,tcp,0.0942,417,262,normal,0
1600000806,192.168.1.185,36846,10.0.0.2,502,tcp,0.5194,1212,796,normal,0
1600000496,192.168.1.45,32005,10.0.0.9,1883,tcp,0.0674,508,90,normal,0
1600000766,192.168.1.27,37927,10.0.0.6,80,tcp,0.6458,1234,1517,normal,0
1600000426,192.168.1.110,62473,10.0.0.4,80,tcp,1.4595,111334,20783,backdoor,1
1600000242,192.168.1.58,18698,10.0.0.2,80,tcp,1.6425,35788,23554,scanning,1
1600000024,192.168.1.12,10426,10.0.0.9,80,tcp,0.0674,725,795,normal,0
1600000102,192.168.1.56,2426,10.0.0.5,1883,tcp,1.3046,32391,63643,scanning,1
1600000393,192.168.1.181,49852,10.0.0.3,80,tcp,0.9624,23783,21607,ddos,1
1600000203,192.168.1.139,17322,10.0.0.8,8883,tcp,1.1699,2495,1177,normal,0
1600000172,192.168.1.13,59124,10.0.0.1,502,tcp,0.213,372,358,normal,0
1600000848,192.168.1.189,47661,10.0.0.8,80,tcp,0.13,1230,887,normal,0
1600000985,192.168.1.151,5362,10.0.0.6,502,tcp,0.8963,14226,17259,backdoor,1
1600000206,192.168.1.66,20127,10.0.0.1,502,tcp,0.0847,202,257,normal,0
1600000867,192.168.1.199,35963,10.0.0.6,1883,tcp,0.6866,2786,2045,normal,0
1600000215,192.168.1.157,36719,10.0.0.3,8883,tcp,0.1027,812,374,normal,0
1600000930,192.168.1.132,26430,10.0.0.1,502,tcp,0.0756,10891,10823,password,1
1600000809,192.168.1.194,57508,10.0.0.7,1883,tcp,1.5265,2667,755,normal,0
1600000024,192.168.1.111,10321,10.0.0.9,502,tcp,1.8135,58334,39758,scanning,1
1600000258,192.168.1.136,47555,10.0.0.4,502,tcp,1.309,3957,1543,normal,0
1600000129,192.168.1.182,11558,10.0.0.9,8883,tcp,0.4537,4100,519,normal,0
1600000797,192.168.1.133,51054,10.0.0.9,80,tcp,0.2969,1734,493,normal,0
1600000645,192.168.1.31,51391,10.0.0.2,502,tcp,0.0138,879,592,normal,0
1600000379,192.168.1.67,51527,10.0.0.6,1883,tcp,0.2703,1607,3243,normal,0
1600000340,192.168.1.76,42428,10.0.0.8,80,tcp,1.5913,86101,60078,backdoor,1
1600000318,192.168.1.38,54360,10.0.0.5,80,tcp,0.7588,59690,45718,password,1
1600000944,192.168.1.104,55962,10.0.0.3,1883,tcp,0.606,2417,3761,normal,0
1600000638,192.168.1.13,47462,10.0.0.2,1883,tcp,1.1067,2079,1269,normal,0
1600000284,192.168.1.131,4968,10.0.0.5,502,tcp,0.0333,3023,3130,normal,0
1600000937,192.168.1.96,54465,10.0.0.8,1883,tcp,1.715,141592,73332,ddos,1
1600000877,192.168.1.158,53003,10.0.0.6,8883,tcp,0.2269,1348,178,normal,0
1600000572,192.168.1.50,10719,10.0.0.5,80,tcp,0.6689,49491,15091,backdoor,1
1600000119,192.168.1.84,28879,10.0.0.5,502,tcp,0.0682,3655,1888,normal,0
1600000095,192.168.1.188,14472,10.0.0.6,1883,tcp,0.8301,7871,5160,password,1
1600000164,192.168.1.115,56257,10.0.0.3,502,tcp,0.4795,270,551,normal,0
1600000437,192.168.1.110,39122,10.0.0.7,1883,tcp,0.309,829,452,normal,0
1600000368,192.168.1.60,56336,10.0.0.2,8883,tcp,0.1769,1023,690,normal,0
1600000768,192.168.1.149,64145,10.0.0.7,80,tcp,0.6867,1134,430,normal,0
1600000478,192.168.1.95,56531,10.0.0.7,8883,tcp,2.673,2363,1033,normal,0
1600000081,192.168.1.134,9207,10.0.0.4,8883,tcp,0.7974,557,1306,normal,0
1600000399,192.168.1.22,21173,10.0.0.1,502,tcp,1.138,733,450,normal,0
1600000930,192.168.1.156,33922,10.0.0.3,80,tcp,0.248,3532,2320,normal,0
1600000112,192.168.1.166,22638,10.0.0.5,1883,tcp,1.2317,749,587,normal,0
1600000110,192.168.1.125,41263,10.0.0.7,1883,tcp,0.7479,3939,2192,normal,0
1600000399,192.168.1.31,32018,10.0.0.7,80,tcp,0.4486,37115,14447,scanning,1
1600000606,192.168.1.165,44632,10.0.0.8,80,tcp,0.8454,2275,1162,normal,0
1600000945,192.168.1.91,49513,10.0.0.8,502,tcp,1.697,34899,5914,ddos,1
1600000295,192.168.1.92,35512,10.0.0.7,1883,tcp,0.9676,541,1545,normal,0
1600000958,192.168.1.197,22612,10.0.0.9,8883,tcp,0.0477,83441,28291,ddos,1
1600000227,192.168.1.145,59144,10.0.0.9,80,tcp,0.6702,523,217,normal,0
1600000878,192.168.1.98,49266,10.0.0.3,502,tcp,2.2939,662,468,normal,0
1600000851,192.168.1.196,61685,10.0.0.6,80,tcp,0.2152,85780,14679,ddos,1
1600000770,192.168.1.28,58703,10.0.0.1,1883,tcp,0.0775,2404,1411,normal,0
1600000706,192.168.1.118,19290,10.0.0.7,502,tcp,0.6737,3320,2806,normal,0
1600000296,192.168.1.106,11422,10.0.0.2,8883,tcp,1.5667,24595,9374,scanning,1
1600000622,192.168.1.102,11653,10.0.0.5,8883,tcp,0.4307,738,87,normal,0
1600000658,192.168.1.103,13068,10.0.0.5,8883,tcp,0.3586,4558,3557,normal,0
1600000144,192.168.1.51,11449,10.0.0.6,80,tcp,0.4731,2729,1877,normal,0
1600000821,192.168.1.22,9284,10.0.0.1,8883,tcp,1.1334,697,1064,normal,0
1600000561,192.168.1.103,52593,10.0.0.1,80,tcp,0.145,1628,521,normal,0
1600000190,192.168.1.134,2005,10.0.0.2,8883,tcp,0.0678,1154,314,normal,0
1600000236,192.168.1.182,52610,10.0.0.6,1883,tcp,2.3821,1602,2260,normal,0
1600000641,192.168.1.65,58879,10.0.0.4,502,tcp,0.3905,15717,28741,password,1
1600000184,192.168.1.112,50496,10.0.0.2,1883,tcp,0.5643,82320,48786,scanning,1
1600000191,192.168.1.13,24913,10.0.0.1,80,tcp,0.1326,2494,1491,normal,0
1600000622,192.168.1.116,55772,10.0.0.3,502,tcp,1.3806,22201,9404,password,1
1600000121,192.168.1.69,59258,10.0.0.8,8883,tcp,1.6805,653,1493,normal,0
1600000084,192.168.1.140,45321,10.0.0.4,502,tcp,0.2814,639,315,normal,0
1600000496,192.168.1.129,41003,10.0.0.4,8883,tcp,0.3569,46870,91051,scanning,1
1600000276,192.168.1.189,30047,10.0.0.7,80,tcp,0.0715,3230,1618,normal,0
1600000895,192.168.1.17,41406,10.0.0.6,502,tcp,0.2768,1626,1807,normal,0
1600000609,192.168.1.164,38752,10.0.0.5,80,tcp,0.5266,690,773,normal,0
1600000487,192.168.1.81,45683,10.0.0.3,502,tcp,0.8334,1476,1135,normal,0
1600000727,192.168.1.16,27845,10.0.0.3,1883,tcp,0.6082,811,615,normal,0
1600000866,192.168.1.15,8026,10.0.0.9,502,tcp,1.6949,3397,531,normal,0
1600000412,192.168.1.18,11145,10.0.0.5,8883,tcp,1.132,1017,675,normal,0
1600000656,192.168.1.184,2595,10.0.0.8,80,tcp,0.5878,1128,519,normal,0
1600000734,192.168.1.59,20060,10.0.0.7,1883,tcp,1.4075,67432,47938,ddos,1
1600000259,192.168.1.48,20359,10.0.0.5,502,tcp,0.9009,23030,10143,password,1
1600000824,192.168.1.74,19679,10.0.0.6,80,tcp,0.0081,2026,716,normal,0
1600000397,192.168.1.92,40792,10.0.0.2,80,tcp,0.8932,78133,43113,ddos,1
1600000505,192.168.1.41,7848,10.0.0.6,502,tcp,0.7415,3838,2411,normal,0
1600000371,192.168.1.50,63021,10.0.0.6,80,tcp,2.0244,621,363,normal,0
1600000411,192.168.1.48,8930,10.0.0.5,80,tcp,0.7227,26711,11289,scanning,1
1600000432,192.168.1.66,1925,10.0.0.9,502,tcp,0.1195,1357,844,normal,0
1600000711,192.168.1.110,15196,10.0.0.6,80,tcp,0.2447,760,783,normal,0
1600000733,192.168.1.58,15463,10.0.0.3,1883,tcp,0.1552,392,375,normal,0
1600000173,192.168.1.14,25074,10.0.0.5,1883,tcp,1.1213,53203,47942,ddos,1
1600000411,192.168.1.149,40586,10.0.0.2,8883,tcp,0.4326,968,440,normal,0
1600000924,192.168.1.110,12066,10.0.0.4,8883,tcp,1.1959,44381,38686,password,1
1600000531,192.168.1.103,14048,10.0.0.7,8883,tcp,1.3666,106126,54379,scanning,1
1600000320,192.168.1.13,20645,10.0.0.2,502,tcp,0.094,646,1127,normal,0
1600000220,192.168.1.166,15436,10.0.0.2,80,tcp,1.4383,115094,20812,scanning,1
1600000364,192.168.1.18,33205,10.0.0.1,502,tcp,0.2847,378,208,normal,0
1600000513,192.168.1.134,29301,10.0.0.1,1883,tcp,0.1533,1054,474,normal,0
1600000458,192.168.1.53,29561,10.0.0.1,1883,tcp,1.5561,28506,68331,scanning,1
1600000274,192.168.1.155,48173,10.0.0.7,8883,tcp,0.594,631,2537,normal,0
1600000371,192.168.1.66,41744,10.0.0.4,502,tcp,0.2069,717,518,normal,0
1600000192,192.168.1.56,51956,10.0.0.6,1883,tcp,0.0514,1242,431,normal,0
1600000368,192.168.1.187,54790,10.0.0.4,8883,tcp,1.6505,4240,1878,normal,0
1600000843,192.168.1.28,42890,10.0.0.8,502,tcp,0.4382,127,574,normal,0
1600000881,192.168.1.113,57493,10.0.0.6,80,tcp,0.0544,1598,1216,normal,0
1600000683,192.168.1.113,57076,10.0.0.3,8883,tcp,0.8011,37166,67402,password,1
1600000708,192.168.1.11,1976,10.0.0.4,1883,tcp,0.4079,28911,19018,scanning,1
1600000805,192.168.1.85,64754,10.0.0.6,502,tcp,0.4858,1780,1551,normal,0
1600000430,192.168.1.48,21704,10.0.0.6,80,tcp,0.3202,846,1129,normal,0
1600000889,192.168.1.44,4730,10.0.0.8,80,tcp,0.3377,4006,394,normal,0
1600000529,192.168.1.121,1073,10.0.0.3,502,tcp,0.0317,10957,19132,backdoor,1
1600000633,192.168.1.31,53386,10.0.0.3,1883,tcp,0.2305,954,1158,normal,0
1600000013,192.168.1.179,16486,10.0.0.9,8883,tcp,0.2236,992,254,normal,0
1600000073,192.168.1.19,26775,10.0.0.6,1883,tcp,0.978,1023,2321,normal,0
1600000865,192.168.1.26,43960,10.0.0.8,8883,tcp,0.4633,1534,1003,normal,0
1600000273,192.168.1.79,13008,10.0.0.7,1883,tcp,1.0278,60439,61138,ddos,1
1600000016,192.168.1.198,23081,10.0.0.7,1883,tcp,1.8404,25047,19025,scanning,1
1600000280,192.168.1.106,6991,10.0.0.7,80,tcp,1.0923,1321,813,normal,0
1600000235,192.168.1.126,25860,10.0.0.6,8883,tcp,0.9781,18379,58547,password,1
1600000431,192.168.1.12,58436,10.0.0.1,502,tcp,0.1149,1098,235,normal,0
1600000313,192.168.1.119,55498,10.0.0.2,80,tcp,0.9365,685,793,normal,0
1600000347,192.168.1.135,8921,10.0.0.6,502,tcp,1.4434,56952,15054,backdoor,1
1600000498,192.168.1.171,53275,10.0.0.3,1883,tcp,0.0736,1679,738,normal,0
1600000782,192.168.1.42,13804,10.0.0.8,80,tcp,0.3749,382,891,normal,0
1600000150,192.168.1.116,37749,10.0.0.2,502,tcp,0.4199,725,1530,normal,0
1600000206,192.168.1.113,58394,10.0.0.3,80,tcp,0.3685,1293,2504,normal,0
1600000994,192.168.1.93,30413,10.0.0.5,1883,tcp,0.5858,2844,1043,normal,0
1600000544,192.168.1.178,9260,10.0.0.6,1883,tcp,0.6576,30418,17884,backdoor,1
1600000090,192.168.1.161,12852,10.0.0.4,80,tcp,0.03,25035,40074,password,1
1600000306,192.168.1.136,64535,10.0.0.8,80,tcp,1.7071,1375,2338,normal,0
1600000499,192.168.1.54,41976,10.0.0.8,502,tcp,0.1335,2474,1108,normal,0
1600000851,192.168.1.89,29139,10.0.0.1,80,tcp,0.7178,366,427,normal,0
1600000067,192.168.1.64,27634,10.0.0.9,1883,tcp,1.7958,1019,151,normal,0
1600000573,192.168.1.16,34552,10.0.0.8,1883,tcp,0.2624,1438,814,normal,0
1600000685,192.168.1.39,15779,10.0.0.6,502,tcp,1.5325,1695,1610,normal,0
1600000812,192.168.1.78,50772,10.0.0.4,8883,tcp,1.6534,1015,1231,normal,0
1600000083,192.168.1.155,28723,10.0.0.2,502,tcp,0.5531,3353,509,normal,0
1600000450,192.168.1.33,59577,10.0.0.4,1883,tcp,0.2314,3943,1157,normal,0
1600000041,192.168.1.131,33470,10.0.0.6,502,tcp,1.0809,46510,78155,scanning,1
1600000165,192.168.1.31,21811,10.0.0.4,8883,tcp,1.7718,24703,33706,scanning,1
1600000237,192.168.1.177,3544,10.0.0.1,80,tcp,0.695,34954,35662,password,1
1600000694,192.168.1.140,32089,10.0.0.4,80,tcp,0.0169,1720,521,normal,0
1600000506,192.168.1.145,27049,10.0.0.2,8883,tcp,0.4547,2543,1463,normal,0
1600000323,192.168.1.125,6031,10.0.0.1,80,tcp,0.7011,60471,41370,scanning,1
1600000693,192.168.1.66,50001,10.0.0.1,1883,tcp,0.1526,3981,2094,normal,0
1600000155,192.168.1.98,19769,10.0.0.3,80,tcp,0.0604,873,660,normal,0
1600000369,192.168.1.151,39063,10.0.0.1,8883,tcp,1.5479,1525,1167,normal,0
1600000952,192.168.1.28,18400,10.0.0.2,1883,tcp,2.5681,3784,3031,normal,0
1600000630,192.168.1.149,12061,10.0.0.3,8883,tcp,0.4841,888,930,normal,0
1600000112,192.168.1.104,36534,10.0.0.9,80,tcp,0.0072,843,1458,normal,0
1600000877,192.168.1.161,1748,10.0.0.2,80,tcp,0.7392,18197,22598,password,1
1600000474,192.168.1.164,10543,10.0.0.8,1883,tcp,1.3011,316,313,normal,0
1600000635,192.168.1.134,63606,10.0.0.2,80,tcp,0.1906,774,190,normal,0
1600000112,192.168.1.31,64603,10.0.0.1,1883,tcp,0.7882,28339,54588,password,1
1600000045,192.168.1.190,57523,10.0.0.4,502,tcp,0.3792,1727,2324,normal,0
1600000790,192.168.1.117,59953,10.0.0.8,1883,tcp,1.0345,3443,1932,normal,0
1600000893,192.168.1.167,33722,10.0.0.4,8883,tcp,0.3573,2292,1049,normal,0
1600000359,192.168.1.167,60490,10.0.0.7,502,tcp,0.7936,14751,1754,scanning,1
1600000417,192.168.1.172,56566,10.0.0.1,1883,tcp,0.482,1747,1514,normal,0
1600000124,192.168.1.122,39718,10.0.0.6,502,tcp,0.0308,782,151,normal,0
1600000696,192.168.1.149,8222,10.0.0.7,502,tcp,0.8647,864,1567,normal,0
1600000626,192.168.1.58,53023,10.0.0.5,8883,tcp,1.5239,2884,522,normal,0
1600000445,192.168.1.122,56244,10.0.0.6,502,tcp,0.0091,2713,2956,normal,0
1600000505,192.168.1.97,22596,10.0.0.6,1883,tcp,0.6931,15674,8058,password,1
1600000699,192.168.1.43,27659,10.0.0.9,8883,tcp,0.6357,1466,1513,normal,0
1600000415,192.168.1.45,23927,10.0.0.5,8883,tcp,3.2551,5353,2218,normal,0
1600000660,192.168.1.61,10176,10.0.0.1,502,tcp,0.5389,2529,442,normal,0
1600000004,192.168.1.188,14646,10.0.0.8,1883,tcp,0.4192,774,348,normal,0
1600000950,192.168.1.172,13591,10.0.0.7,1883,tcp,0.4264,4818,388,normal,0
1600000949,192.168.1.122,54633,10.0.0.9,80,tcp,0.333,298,189,normal,0
1600000318,192.168.1.12,51840,10.0.0.2,1883,tcp,0.2677,1316,571,normal,0
1600000281,192.168.1.124,57977,10.0.0.4,1883,tcp,0.2553,945,518,normal,0
1600000851,192.168.1.121,65039,10.0.0.6,1883,tcp,0.7466,130,71,normal,0
1600000385,192.168.1.112,60525,10.0.0.6,80,tcp,1.8165,11561,7338,scanning,1
1600000475,192.168.1.123,13087,10.0.0.9,1883,tcp,0.0875,5531,1276,normal,0
1600000109,192.168.1.197,22074,10.0.0.1,502,tcp,0.6076,3841,1206,normal,0
1600000337,192.168.1.35,11188,10.0.0.9,1883,tcp,0.1323,1195,1535,normal,0
1600000775,192.168.1.151,19074,10.0.0.7,80,tcp,0.0908,474,1445,normal,0
1600000850,192.168.1.134,65259,10.0.0.4,8883,tcp,0.5281,674,613,normal,0
1600000284,192.168.1.103,5570,10.0.0.2,502,tcp,0.3812,898,780,normal,0
1600000306,192.168.1.114,52779,10.0.0.4,8883,tcp,0.8435,788,1824,normal,0
1600000148,192.168.1.150,19251,10.0.0.4,1883,tcp,0.7131,338,1431,normal,0
1600000587,192.168.1.77,16896,10.0.0.5,1883,tcp,0.1737,3047,476,normal,0
1600000908,192.168.1.109,65217,10.0.0.7,80,tcp,1.0449,27285,24856,scanning,1
1600000239,192.168.1.65,47603,10.0.0.9,80,tcp,0.7809,804,479,normal,0
1600000070,192.168.1.167,52814,10.0.0.4,8883,tcp,0.8805,57968,60655,ddos,1
1600000672,192.168.1.63,32074,10.0.0.9,8883,tcp,0.1985,3033,994,normal,0
1600000980,192.168.1.14,19807,10.0.0.4,8883,tcp,0.1046,4719,1787,normal,0
1600000937,192.168.1.21,36245,10.0.0.2,8883,tcp,0.2512,23057,4250,scanning,1
1600000424,192.168.1.199,36377,10.0.0.9,502,tcp,1.4801,60297,16536,password,1
1600000574,192.168.1.137,9884,10.0.0.8,502,tcp,0.3264,1752,1097,normal,0
1600000487,192.168.1.109,43182,10.0.0.6,1883,tcp,0.3282,389,343,normal,0
1600000523,192.168.1.125,61495,10.0.0.6,502,tcp,0.0649,493,181,normal,0
1600000179,192.168.1.192,39239,10.0.0.4,80,tcp,1.3775,7223,17604,ddos,1
1600000789,192.168.1.178,43312,10.0.0.2,80,tcp,0.8399,2469,1130,normal,0
1600000016,192.168.1.66,54439,10.0.0.5,1883,tcp,0.532,2742,856,normal,0
1600000672,192.168.1.112,8786,10.0.0.2,1883,tcp,0.2389,120686,80952,ddos,1
1600000415,192.168.1.99,32586,10.0.0.2,502,tcp,0.3137,673,1748,normal,0
1600000934,192.168.1.130,37352,10.0.0.8,502,tcp,0.5215,64155,37142,scanning,1
1600000516,192.168.1.17,5365,10.0.0.6,502,tcp,1.197,16269,1553,password,1
1600000229,192.168.1.74,40997,10.0.0.6,1883,tcp,0.169,796,1698,normal,0
1600000135,192.168.1.88,36663,10.0.0.2,502,tcp,0.0824,746,275,normal,0
1600000232,192.168.1.183,52201,10.0.0.8,8883,tcp,0.9046,54363,23277,ddos,1
